id_hal	Translation_id	Postedit_id	line_id	source	translation	postedition
1083636	7269	500	3	This paper presents the whole campaign, including the data annotated, the metrics used and the anonymized system results.	Cet article présente l'ensemble de la campagne, y compris les données annotées, les métriques utilisées et les résultats anonymisés du système.	Cet article présente l'ensemble de la campagne, y compris les données annotées, les métriques utilisées et les résultats anonymisés du système.
1083636	7269	500	4	All the data created in the evaluation, hopefully including system outputs, will be distributed through the ELRA catalogue in the future.	Toutes les données créées dans le cadre de l'évaluation, y compris, espérons-le, les résultats du système, seront distribuées dans le catalogue ELRA à l'avenir.	Toutes les données créées dans le cadre de l'évaluation, y compris, espérons-le, les résultats du système, seront distribuées via le catalogue ELRA à l'avenir.
2460000	1305	156	0	Creating a Corpus for Russian Data-to-Text Generation Using Neural Machine Translation and Post-Editing	Création d’un Corpus pour la génération russe de données à texte à l’aide de la traduction automatique neuronale et de la post-édition	Création d’un Corpus pour la génération data-to-text en russe par traduction automatique neuronale et post-édition
2460000	1305	156	1	In this paper, we propose an approach for semi-automatically creating a data-to-text (D2T) corpus for Russian that can be used to learn a D2T natural language generation model.	Dans cet article, nous proposons une approche pour la création semi-automatique d’un corpus data-to-text (D2T) pour le russe qui peut être utilisé pour apprendre un modèle de génération de langage naturel D2T.	Dans cet article, nous proposons une approche pour la création semi-automatique d’un corpus data-to-text (D2T) pour le russe qui peut servir à l'entrainement d'un modèle de génération de langage naturel D2T.
2460000	1305	156	2	An error analysis of the output of an English-to-Russian neural machine translation system shows that 80% of the automatically translated sentences contain an error and that 53% of all translation errors bear on named entities (NE).	Une analyse d’erreur de la sortie d’un système de traduction automatique de neurones vers l’anglais montre que 80 % des phrases traduites automatiquement contiennent une erreur et que 53 % de toutes les erreurs de traduction portent sur des entités nommées (NE).	Une analyse d’erreur de la sortie d’un système de traduction automatique neuronale anglais--&gt;russe montre que 80 % des phrases traduites automatiquement contiennent une erreur et que 53 % de toutes les erreurs de traduction portent sur des entités nommées (EN).
2460000	1305	156	3	We therefore focus on named entities and introduce two post-editing techniques for correcting wrongly translated NEs.	Nous nous concentrons donc sur les entités nommées et introduisons deux techniques de post-édition pour corriger les NE mal traduites.	Nous nous concentrons donc sur les entités nommées et introduisons deux techniques de post-édition pour corriger les EN mal traduites.
3301611	20017	385	0	Evaluate on-the-job learning dialogue systems and a case study for natural language understanding	Évaluer les systèmes de dialogue pour l'apprentissage en cours d'emploi et une étude de cas pour la compréhension du langage naturel	Évaluer les systèmes de dialogue apprenant sur le terrain et une étude de cas pour la compréhension de la langue
3301611	20017	385	1	On-the-job learning consists in continuously learning while being used in production, in an open environment, meaning that the system has to deal on its own with situations and elements never seen before.	L'apprentissage sur le tas consiste à apprendre en permanence tout en étant utilisé en production, dans un environnement ouvert, ce qui signifie que le système doit faire face de lui-même à des situations et à des éléments qu'il n'a jamais vus auparavant.	L'apprentissage sur le terrain consiste à apprendre en permanence tout en étant utilisé en production, dans un environnement ouvert, ce qui signifie que le système doit faire face de lui-même à des situations et à des éléments qu'il n'a jamais vus auparavant.
3301611	20017	385	2	The kind of systems that seem to be especially adapted to on-the-job learning are dialogue systems, since they can take advantage of their interactions with users to collect feedback to adapt and improve their components over time.	Les systèmes qui semblent particulièrement adaptés à l'apprentissage sur le tas sont les systèmes de dialogue, car ils peuvent tirer parti de leurs interactions avec les utilisateurs pour recueillir des informations en retour afin d'adapter et d'améliorer leurs composants au fil du temps.	Les systèmes qui semblent particulièrement adaptés à l'apprentissage sur le terrain sont les systèmes de dialogue, car ils peuvent tirer parti de leurs interactions avec les utilisateurs pour recueillir des informations en retour afin d'adapter et d'améliorer leurs composants au fil du temps.
3301611	20017	385	3	Some dialogue systems performing on-the-job learning have been built and evaluated but no general methodology has yet been defined.	Certains systèmes de dialogue permettant l'apprentissage en cours d'emploi ont été construits et évalués, mais aucune méthodologie générale n'a encore été définie.	Certains systèmes de dialogue permettant l'apprentissage en cours d'emploi ont été construits et évalués, mais aucune méthodologie générale n'a encore été définie.
3301611	20017	385	4	Thus in this paper, we propose a first general methodology for evaluating on-the-job learning dialogue systems.	Dans cet article, nous proposons donc une première méthodologie générale pour l'évaluation des systèmes de dialogue permettant l'apprentissage en cours d'emploi.	Dans cet article, nous proposons donc une première méthodologie générale pour l'évaluation des systèmes de dialogue apprenant sur le terrain.
3301611	20017	385	5	We also describe a task-oriented dialogue system which improves on-the-job its natural language component through its user interactions.	Nous décrivons également un système de dialogue axé sur les tâches qui améliore en cours d'emploi sa composante de langage naturel par le biais des interactions avec l'utilisateur.	Nous décrivons également un système de dialogue orienté tâches qui améliore son composant compréhension de la langue au fil du temps par le biais des interactions avec l'utilisateur.
3301611	20017	385	6	We finally evaluate our system with the described methodology.	Enfin, nous évaluons notre système à l'aide de la méthodologie décrite.	Enfin, nous évaluons notre système à l'aide de la méthodologie décrite.
1704769	1647	142	0	Word Representations in Factored Neural Machine Translation	Représentations de mots dans la traduction automatique neuronale factorisée	Représentations de mots dans la traduction automatique neuronale factorisée
1704769	1647	142	1	Translation into a morphologically rich language requires a large output vocabulary to model various morphological phenomena, which is a challenge for neural machine translation architectures.	La traduction dans un langage riche en morphologie nécessite un vocabulaire de sortie important pour modéliser divers phénomènes morphologiques, ce qui est un défi pour les architectures de traduction automatique neuronale.	La traduction dans un langage riche au plan morphologique nécessite un vocabulaire de sortie étendu pour modéliser la diversité des phénomènes morphologiques, ce qui est un défi pour les architectures de traduction automatique neuronale.
1704769	1647	142	2	To address this issue, the present paper investigates the impact of having two output factors with a system able to generate separately two distinct representations of the target words.	Pour résoudre ce problème, le présent document examine l’impact d’avoir deux facteurs de sortie avec un système capable de générer séparément deux représentations distinctes des mots cibles.	Pour résoudre ce problème, le présent document examine l’impact qu'entraîne le fait d’avoir deux facteurs de sortie au sein d'un système capable de générer séparément deux représentations distinctes des mots cibles.
1704769	1647	142	3	Within this framework, we investigate several word representations that correspond to different distributions of morpho-syntactic information across both factors.	Dans ce cadre, nous étudions plusieurs représentations de mots qui correspondent à différentes distributions d’informations morpho-syntactiques sur les deux facteurs.	Dans ce cadre, nous étudions plusieurs représentations de mots qui correspondent à différentes distributions d’informations morphosyntaxiques sur les deux facteurs.
1704769	1647	142	4	We report experiments for translation from English into two morphologically rich languages, Czech and Latvian, and show the importance of explicitly modeling target morphology.	Nous rapportons des expériences pour la traduction de l’anglais en deux langues morphologiquement riches, le tchèque et le letton, et montrons l’importance de la modélisation explicite de la morphologie cible.	Nous rapportons les résultats d'expériences en traduction de l’anglais vers deux langues morphologiquement riches, le tchèque et le letton, et montrons l’importance de la modélisation explicite de la morphologie cible.
1990502	7531	308	0	Evaluation of a Sequence Tagging Tool for Biomedical Texts	Évaluation d'un outil de marquage de séquences pour les textes biomédicaux	Évaluation d'un outil d'étiquetage de séquences pour les textes biomédicaux
1990502	7531	308	1	Many applications in biomedical natural language processing rely on sequence tagging as an initial step to perform more complex analysis.	De nombreuses applications dans le traitement du langage naturel biomédical s'appuient sur l'étiquetage des séquences comme étape initiale pour effectuer des analyses plus complexes.	De nombreuses applications dans le traitement automatique de la langue biomédicale s'appuient sur l'étiquetage de séquences comme étape initiale pour effectuer des analyses plus complexes.
1990502	7531	308	2	To support text analysis in the biomedical domain, we introduce Yet Another SEquence Tagger (YASET), an open-source multi purpose sequence tagger that implements state-of-the-art deep learning algorithms for sequence tagging.	Pour soutenir l'analyse de texte dans le domaine biomédical, nous présentons Yet Another SEquence Tagger (YASET), un étiqueteur de séquences polyvalent open-source qui met en œuvre des algorithmes d'apprentissage profond de pointe pour l'étiquetage de séquences.	Pour soutenir l'analyse de textes dans le domaine biomédical, nous présentons Yet Another SEquence Tagger (YASET), un étiqueteur de séquences polyvalent open-source qui met en œuvre des algorithmes d'apprentissage profond de pointe pour l'étiquetage de séquences.
1990502	7531	308	3	Herein, we evaluate YASET on part-of-speech tagging and named entity recognition in a variety of text genres including articles from the biomedical literature in English and clinical narratives in French.	Ici, nous évaluons YASET sur l'étiquetage de la partie du discours et la reconnaissance des entités nommées dans une variété de genres de textes, y compris des articles de la littérature biomédicale en anglais et des récits cliniques en français.	Dans cet article, nous évaluons YASET sur l'étiquetage morphosyntaxique et la reconnaissance d'entités nommées dans une variété de corpus, dont des articles de la littérature biomédicale en anglais et des documents cliniques en français.
1990502	7531	308	4	Tofurther characterize performance, we report distributions over 30 runs and different sizes of training datasets.	Pour mieux caractériser les performances, nous rapportons les distributions sur 30 exécutions et différentes tailles d'ensembles de données d'entraînement.	Pour mieux caractériser les performances de l'outil, nous rapportons les distributions sur 30 itérations et différentes tailles de corpus d'entraînement.
1990502	7531	308	5	YASET provides state-of-the-art performance on the CoNLL 2003 NER dataset (F1=0.87), MEDPOST corpus (F1=0.97), MERLoT corpus (F1=0.99) and NCBI disease corpus (F1=0.81).	YASET fournit des performances de pointe sur l'ensemble de données NER CoNLL 2003 (F1=0,87), le corpus MEDPOST (F1=0,97), le corpus MERLoT (F1=0,99) et le corpus de maladies NCBI (F1=0,81).	YASET offre des performances à l'état de l'art sur le corpus CoNLL 2003 (F1=0,87), le corpus MEDPOST (F1=0,97), le corpus MERLoT (F1=0,99) et le corpus NCBI diseases (F1=0,81).
1990502	7531	308	6	We believe that YASET is a versatile and efficient tool that can be used for sequence tagging in biomedical and clinical texts.	Nous pensons que YASET est un outil polyvalent et efficace qui peut être utilisé pour le marquage de séquences dans les textes biomédicaux et cliniques.	Nous pensons que YASET est un outil polyvalent et efficace qui peut être utilisé pour l'étiquetage de séquences dans les textes biomédicaux et cliniques.
3036776	9518	138	0	Learning cross-lingual phonological and orthagraphic adaptations: a case study in improving neural machine translation between low-resource languages	Apprentissage des adaptations phonologiques et orthographiques interlangues : une étude de cas pour améliorer la traduction automatique neuronale entre des langues à faibles ressources	Apprentissage des adaptations phonologiques et orthographiques interlingues : une étude de cas visant à l'amélioration de la traduction automatique neuronale entre langues peu dotées
3036776	9518	138	1	Out-of-vocabulary (OOV) words can pose serious challenges for machine translation (MT) tasks, and in particular, for low-resource language (LRL) pairs, i.e., language pairs for which few or no parallel corpora exist.	Les mots hors vocabulaire (OOV) peuvent poser de sérieux problèmes pour les tâches de traduction automatique (TA), et en particulier pour les paires de langues à faibles ressources (LRL), c'est-à-dire les paires de langues pour lesquelles il n'existe que peu ou pas de corpus parallèles.	Les mots hors vocabulaire (HV) peuvent poser de sérieux problèmes pour les tâches de traduction automatique (TA), et en particulier pour les paires de langues peu dotées (LPD), c'est-à-dire les paires de langues pour lesquelles il n'existe que peu ou pas de corpus parallèles.
3036776	9518	138	2	Our work adapts variants of seq2seq models to perform transduction of such words from Hindi to Bhojpuri (an LRL instance), learning from a set of cognate pairs built from a bilingual dictionary of Hindi - Bhojpuri words.	Notre travail adapte des variantes de modèles seq2seq pour effectuer la transduction de tels mots de l'hindi au bhojpuri (une instance LRL), en apprenant à partir d'un ensemble de paires cognées construites à partir d'un dictionnaire bilingue de mots hindi - bhojpuri.	Notre travail adapte des variantes de modèles seq2seq pour effectuer la transduction de tels mots de l'hindi vers le bhodjpouri (un exemple de LPD), en apprenant à partir d'un ensemble de paires de cognats constituées au départ d'un dictionnaire bilingue hindi - bhodjpouri.
3036776	9518	138	3	We demonstrate that our models can be effectively used for language pairs that have limited parallel corpora; our models work at the character level to grasp phonetic and orthographic similarities across multiple types of word adaptations, whether synchronic or diachronic, loan words or cognates.	Nous démontrons que nos modèles peuvent être utilisés efficacement pour les paires de langues qui ont des corpus parallèles limités ; nos modèles fonctionnent au niveau des caractères pour saisir les similitudes phonétiques et orthographiques à travers de multiples types d'adaptations de mots, qu'elles soient synchroniques ou diachroniques, des mots d'emprunt ou des cognats.	Nous démontrons que nos modèles peuvent être utilisés efficacement pour les paires de langues ayant des corpus parallèles limités ; nos modèles fonctionnent à l'échelle des caractères pour saisir les similitudes phonétiques et orthographiques au travers de multiples types d'adaptations de mots, qu'elles soient synchroniques ou diachroniques, portent sur des mots d'emprunt ou des cognats.
3036776	9518	138	4	We describe the training aspects of several character level NMT systems that we adapted to this task and characterize their typical errors.	Nous décrivons les aspects de formation de plusieurs systèmes de NMT au niveau du caractère que nous avons adaptés à cette tâche et caractérisons leurs erreurs typiques.	Nous décrivons les modalités d'entraînement de plusieurs systèmes de TA neuronale à l'échelle du caractère que nous avons adaptés à cette tâche et caractérisons leurs erreurs typiques.
3036776	9518	138	5	Our method improves BLEU score by 6.3 on the Hindi-to-Bhojpuri translation task.	Notre méthode améliore le score BLEU de 6,3 sur la tâche de traduction Hindi-Bhojpuri.	Notre méthode améliore le score BLEU de 6,3 sur la tâche de traduction hindi-bhodjpouri.
3036776	9518	138	6	Further, we show that such transductions can generalize well to other languages by applying it successfully to Hindi - Bangla cognate pairs.	En outre, nous montrons que de telles transductions peuvent être généralisées à d'autres langues en l'appliquant avec succès à des paires de cognats hindi-bangla.	En outre, nous montrons que de telles transductions peuvent être généralisées à d'autres langues en les appliquant avec succès à des paires de cognats hindi-bengali.
3036776	9518	138	7	Our work can be seen as an important step in the process of: (i) resolving the OOV words problem arising in MT tasks; (ii) creating effective parallel corpora for resource constrained languages; and (iii) leveraging the enhanced semantic knowledge captured by word-level embeddings to perform character-level tasks.	Notre travail peut être considéré comme une étape importante dans le processus de : (i) la résolution du problème des mots OOV dans les tâches de traduction automatique ; (ii) la création de corpus parallèles efficaces pour les langues à ressources limitées ; et (iii) l'exploitation de la connaissance sémantique améliorée capturée par les enchâssements au niveau des mots pour effectuer des tâches au niveau des caractères.	Notre travail peut être considéré comme une étape importante dans le processus de : (i) résolution du problème des mots HV dans les tâches de traduction automatique ; (ii) création de corpus parallèles utiles pour des langues peu dotées ; et (iii) d'exploitation améliorée des propriétés sémantiques capturées par les plongements de mots pour effectuer des tâches à l'échelle des caractères.
3901369	4184	330	0	Can Cognate Prediction Be Modelled as a Low-Resource Machine Translation Task?	La prévision apparentée peut-elle être modélisée en tant que tâche de traduction automatique à faibles ressources ?	La prédiction de cognats peut-elle être modélisée comme une tâche de traduction automatique peu dotée?
3901369	4184	330	1	Cognate prediction is the task of generating, in a given language, the likely cognates of words in a related language, where cognates are words in related languages that have evolved from a common ancestor word.	La prédiction des mots apparentés est la tâche de générer, dans une langue donnée, les mots apparentés probables dans une langue apparentée, où les mots apparentés sont des mots dans des langues apparentées qui ont évolué à partir d'un mot ancêtre commun.	La prédiction de cognats consiste à générer, dans une langue donnée, les cognats probables dans une langue apparentée - nous désignons par cognats les mots dans des langues proches qui ont évolué à partir d'un mot ancêtre commun.
3901369	4184	330	2	It is a task for which little data exists and which can aid linguists in the discovery of previously undiscovered relations.	C'est une tâche pour laquelle peu de données existent et qui peut aider les linguistes dans la découverte de relations précédemment non découvertes.	C'est une tâche pour laquelle peu de données existent et qui peut aider les linguistes dans la découverte de relations précédemment non découvertes.
3901369	4184	330	3	Previous work has applied machine translation (MT) techniques to this task, based on the tasks' similarities, without, however, studying their numerous differences or optimising architectural choices and hyper-parameters.	Les travaux précédents ont appliqué des techniques de traduction automatique (MT) à cette tâche, en fonction des similitudes des tâches, sans toutefois étudier leurs nombreuses différences ou optimiser les choix architecturaux et les hyper-paramètres.	Les travaux précédents ont appliqué des techniques de traduction automatique (TA) à cette tâche, en s'appuyant sur la similitudes des tâches, sans toutefois étudier leurs nombreuses différences ou optimiser les choix architecturaux et les hyper-paramètres.
3901369	4184	330	4	In this paper, we investigate whether cognate prediction can benefit from insights from low-resource MT.	Dans cet article, nous examinons si la prédiction congénitale peut bénéficier des informations provenant de MT à faibles ressources.	Dans cet article, nous évaluons dans quelle mesure la prédiction de cognats peut bénéficier des méthodes de traduction automatique dans un contexte peu doté.
3901369	4184	330	5	We first compare statistical MT (SMT) and neural MT (NMT) architectures in a bilingual setup.	Nous comparons d'abord les architectures MT statistiques (SMT) et MT neuronales (NMT) dans une configuration bilingue.	Nous comparons d'abord les architectures de TA statistiques (SMT) et neuronales (NMT) dans une configuration bilingue.
3901369	4184	330	6	We then study the impact of employing data augmentation techniques commonly seen to give gains in low-resource MT: monolingual pretraining, backtranslation and multilinguality.	Nous étudions ensuite l'impact de l'utilisation de techniques d'augmentation des données communément vues pour donner des gains en MT à faibles ressources : préformation monolingue, rétrotraduction et multilinguisme.	Nous étudions ensuite l'impact de techniques d'augmentation de données connues pour apporter une contribution en traduction automatique peu dotée : pré-entrainement monolingue, rétrotraduction et multilinguisme.
3901369	4184	330	7	Our experiments on several Romance languages show that cognate prediction behaves only to a certain extent like a standard lowresource MT task.	Nos expériences sur plusieurs langages romains montrent que la prédiction apparentée ne se comporte que dans une certaine mesure comme une tâche MT standard à faibles ressources.	Nos expériences sur plusieurs langues romanes montrent que la prédiction de cognats ne se comporte que dans une certaine mesure comme une tâche standard de TA peu dotée.
3901369	4184	330	8	In particular, MT architectures, both statistical and neural, can be successfully used for the task, but using supplementary monolingual data is not always as beneficial as using additional language data, contrarily to what is observed for MT.	En particulier, les architectures MT, tant statistiques que neuronales, peuvent être utilisées avec succès pour la tâche, mais l'utilisation de données monolingues supplémentaires n'est pas toujours aussi bénéfique que l'utilisation de données linguistiques supplémentaires, contrairement à ce qui est observé pour MT.	En particulier, les architectures de TA, tant statistiques que neuronales, peuvent être utilisées avec succès pour la tâche, mais l'utilisation de données monolingues supplémentaires n'est pas toujours aussi bénéfique que l'utilisation de données linguistiques supplémentaires, contrairement à ce qui est observé pour la TA.
3932275	3167	336	0	Findings of the WMT 2022 Biomedical Translation Shared Task: Monolingual Clinical Case Reports	Conclusions de la Tâche partagée de traduction biomédicale WMT 2022: Rapports de cas cliniques monolingues	Conclusions de la tâche partagée de traduction biomédicale WMT 2022: Rapports de cas cliniques monolingues
3932275	3167	336	1	In the seventh edition of the WMT Biomedical Task, we addressed a total of seven language pairs, namely English/German, English/French, English/Spanish, English/Portuguese, English/Chinese, English/Russian, English/Italian.	Dans la septième édition de la tâche biomédicale WMT, nous avons abordé un total de sept paires de langues, à savoir l’anglais/allemand, l’anglais/français, l’anglais/espagnol, l’anglais/portugais, l’anglais/chinois, l’anglais/russe, l’anglais/italien.	Dans la septième édition de la tâche biomédicale WMT, nous avons abordé un total de sept paires de langues, à savoir anglais/allemand, anglais/français, anglais/espagnol, anglais/portugais, anglais/chinois, anglais/russe, anglais/italien.
3932275	3167	336	2	This year’s test sets covered three types of biomedical text genre.	Les ensembles d’essais de cette année couvraient trois types de textes biomédicaux.	Les corpus proposés cette année couvraient trois types de textes biomédicaux.
3932275	3167	336	3	In addition to scientific abstracts and terminology items used in previ- ous editions, we released test sets of clinical cases.	En plus des résumés scientifiques et des éléments terminologiques utilisés dans les éditions previ- ous, nous avons publié des séries de tests de cas cliniques.	En plus des résumés scientifiques et des terminologies utilisés dans les éditions précédentes, nous avons également proposé des corpus de tests de cas cliniques.
3932275	3167	336	4	The evaluation of clinical cases translations were given special attention by involving clinicians in the preparation of reference translations and manual evaluation.	L’évaluation des traductions de cas cliniques a fait l’objet d’une attention particulière grâce à la participation de cliniciens à la préparation des traductions de référence et à l’évaluation manuelle.	L’évaluation des traductions de cas cliniques a fait l’objet d’une attention particulière grâce à la participation de cliniciens à l'élaboration des traductions de référence et à l’évaluation manuelle.
3932275	3167	336	5	For the main MEDLINE test sets, we received a total of 609 submissions from 37 teams.	Pour les principaux ensembles de tests MEDLINE, nous avons reçu un total de 609 soumissions de 37 équipes.	Pour les corpus de tests MEDLINE (tâche principale), nous avons reçu un total de 609 soumissions de 37 équipes.
3932275	3167	336	6	For the ClinSpEn sub-task, we had the participation of five teams.	Pour la sous-tâche ClinSpEn, nous avons eu la participation de cinq équipes.	Pour la sous-tâche ClinSpEn, nous avons eu la participation de cinq équipes.
1841667	6198	339	0	Neural architecture for temporal relation extraction: A Bi-LSTM approach for detecting narrative containers	Architecture neuronale pour l'extraction de relations temporelles : Approche bi-LSTM pour détecter des conteneurs narratifs	Architecture neuronale pour l'extraction de relations temporelles : Approche bi-LSTM pour détecter des conteneurs narratifs
1841667	6198	339	1	We present a neural architecture for containment relation identification between medical events and/or temporal expressions.	L'invention concerne une architecture neurale permettant d'identifier une relation de confinement entre des événements médicaux et/ou des expressions temporelles.	Nous présentons une architecture neurale permettant d'identifier des relations de containement entre des événements médicaux et/ou des expressions temporelles.
1841667	6198	339	2	We experiment on a corpus of de-identified clinical notes in English from the Mayo Clinic, namely the THYME corpus.	Nous expérimentons sur un corpus de notes cliniques anonymisées en anglais de la Clinique Mayo, à savoir le corpus THYME.	Nous présentons des expériences sur un corpus de documents cliniques anonymisés en anglais issus de la Mayo Clinic , à savoir le corpus THYME.
1841667	6198	339	3	Our model achieves an F-measure of 0.613 and outperforms the best result reported on this corpus to date.	Notre modèle atteint une mesure F de 0,613 et surpasse le meilleur résultat rapporté sur ce corpus à ce jour.	Notre modèle offre une F-mesure de 0,613 et surpasse le meilleur résultat rapporté sur ce corpus à ce jour.
1011059	2433	333	0	Correcting and Validating Syntactic Dependency in the Spoken French Treebank Rhapsodie	Correction et validation de la dépendance syntaxique dans le Rhapsodie de la banque d’arbres française parlée	Correction et validation de la dépendance syntaxique dans Rhapsodie, le corpus arboré du français parlé
1011059	2433	333	1	This article presents the methods, results, and precision of the syntactic annotation process of the Rhapsodie Treebank of spoken French.	Cet article présente les méthodes, les résultats et la précision du processus d’annotation syntaxique de la Rhapsodie Treebank de français parlé.	Cet article présente les méthodes, les résultats et la précision du processus d’annotation syntaxique de Rhapsodie, la corpus arboré du français parlé.
1011059	2433	333	2	The Rhapsodie Treebank is an 33,000 word corpus annotated for prosody and syntax, licensed in its entirety under Creative Commons.	Le Rhapsodie Treebank est un corpus de 33 000 mots annoté pour la prosodie et la syntaxe, sous licence dans son intégralité sous Creative Commons.	Le corpus Rhapsodie est un corpus de 33 000 mots annoté pour la prosodie et la syntaxe, publié entièrement sous licence Creative Commons.
1011059	2433	333	3	The syntactic annotation contains two levels: a macro-syntactic level, containing a segmentation into illocutionary units (including discourse markers, parentheses ...) and a micro-syntactic level including dependency relations and various paradigmatic structures, called pile constructions, the latter being particularly frequent and diverse in spoken language.	L’annotation syntaxique contient deux niveaux: un niveau macro-syntactique, contenant une segmentation en unités illocutionnaires (y compris des marqueurs de discours, des parenthèses...) et un niveau micro-syntactique comprenant des relations de dépendance et diverses structures paradigmatiques, appelées constructions de pile, ces dernières étant particulièrement fréquentes et diversifiées dans le langage parlé.	L’annotation syntaxique contient deux niveaux : un niveau macro-syntaxique, contenant une segmentation en unités illocutoires (y compris des marqueurs de discours, des parenthèses...) et un niveau micro-syntaxique comprenant des relations de dépendance et diverses structures paradigmatiques, appelées constructions de pile, ces dernières étant particulièrement fréquentes et diverses dans le langage parlé.
1011059	2433	333	4	The micro-syntactic annotation process, presented in this paper, includes a semi-automatic preparation of the transcription, the application of a syntactic dependency parser, transcoding of the parsing results to the Rhapsodie annotation scheme, manual correction by multiple annotators followed by a validation process, and finally the application of coherence rules that check common errors.	Le processus d’annotation micro-syntactique, présenté dans cet article, comprend une préparation semi-automatique de la transcription, l’application d’un analyseur de dépendance syntaxique, le transcodage des résultats d’analyse au schéma d’annotation Rhapsodie, la correction manuelle par plusieurs annotateurs suivie d’un processus de validation, et enfin l’application de règles de cohérence qui vérifient les erreurs courantes.	Le processus d’annotation micro-syntaxique, présenté dans cet article, comprend une préparation semi-automatique de la transcription, l’application d’un analyseur en dépendance syntaxique, le transcodage des résultats de l'analyse syntaxique au schéma d’annotation Rhapsodie, la correction manuelle par plusieurs annotateurs suivie d’un processus de validation, et enfin l’application de règles de cohérence qui vérifient les erreurs courantes.
1011059	2433	333	5	The good inter-annotator agreement scores are presented and analyzed in greater detail.	Les bons scores d’accord inter-annotateurs sont présentés et analysés plus en détail.	Les bons scores d’accord inter-annotateur sont présentés et analysés plus en détail.
1011059	2433	333	6	The article also includes the list of functions used in the dependency annotation and for the distinction of various pile constructions and presents the ideas underlying these choices.	L’article comprend également la liste des fonctions utilisées dans l’annotation de dépendance et pour la distinction des différentes constructions de pieux et présente les idées qui sous-tendent ces choix.	L’article comprend également la liste des fonctions utilisées dans l’annotation en dépendances et pour la distinction des différentes constructions des piles et présente les idées qui sous-jacentes à ces choix.
3901369	3191	498	0	Can Cognate Prediction Be Modelled as a Low-Resource Machine Translation Task?	La prédiction Cognate peut-elle être modélisée comme une tâche de traduction automatique à faible ressource?	La prédiction Cognate peut-elle être modélisée comme une tâche de traduction automatique à faibles ressources ?
3901369	3191	498	1	Cognate prediction is the task of generating, in a given language, the likely cognates of words in a related language, where cognates are words in related languages that have evolved from a common ancestor word.	La prédiction cognate est la tâche de générer, dans une langue donnée, les cognats probables des mots dans une langue apparentée, où les cognates sont des mots dans des langues apparentées qui ont évolué à partir d’un mot ancêtre commun.	La prédiction cognate est la tâche de générer, dans une langue donnée, les cognats probables des mots dans une langue apparentée, où les cognates sont des mots dans des langues apparentées qui ont évolué à partir d’un mot ancêtre commun.
3901369	3191	498	2	It is a task for which little data exists and which can aid linguists in the discovery of previously undiscovered relations.	C’est une tâche pour laquelle il existe peu de données et qui peut aider les linguistes à découvrir des relations inédites.	C’est une tâche pour laquelle il existe peu de données et qui peut aider les linguistes à découvrir des relations inédites.
3901369	3191	498	3	Previous work has applied machine translation (MT) techniques to this task, based on the tasks' similarities, without, however, studying their numerous differences or optimising architectural choices and hyper-parameters.	Des travaux antérieurs ont appliqué des techniques de traduction automatique (MT) à cette tâche, basées sur les similitudes des tâches, sans toutefois étudier leurs nombreuses différences ou optimiser les choix architecturaux et les hyperparamètres.	Des travaux antérieurs ont appliqué des techniques de traduction automatique (MT) à cette tâche, basées sur les similitudes des tâches, sans toutefois étudier leurs nombreuses différences ou optimiser les choix architecturaux et les hyperparamètres.
3901369	3191	498	4	In this paper, we investigate whether cognate prediction can benefit from insights from low-resource MT.	Dans cet article, nous étudions si la prédiction cognitive peut tirer profit des connaissances de MT à faibles ressources.	Dans cet article, nous étudions si la prédiction cognate peut tirer profit des connaissances de MT à faibles ressources.
3901369	3191	498	5	We first compare statistical MT (SMT) and neural MT (NMT) architectures in a bilingual setup.	Nous comparons d’abord les architectures MT (SMT) statistiques (SMT) et neuronales (MTN) dans une configuration bilingue.	Nous comparons d’abord les architectures MT (SMT) statistiques (SMT) et neuronales (NMT) dans une configuration bilingue.
3901369	3191	498	6	We then study the impact of employing data augmentation techniques commonly seen to give gains in low-resource MT: monolingual pretraining, backtranslation and multilinguality.	Nous étudions ensuite l’impact de l’utilisation de techniques d’augmentation des données communément observées pour générer des gains en MT à faibles ressources: préformation monolingue, rétrotraduction et multilinguité.	Nous étudions ensuite l’impact de l’utilisation de techniques d’augmentation des données communément observées pour générer des gains en MT à faibles ressources : pré-entraînement monolingue, rétrotraduction et multilinguité.
3901369	3191	498	7	Our experiments on several Romance languages show that cognate prediction behaves only to a certain extent like a standard lowresource MT task.	Nos expériences sur plusieurs langues romanes montrent que la prédiction cognitive ne se comporte que dans une certaine mesure comme une tâche MT standard à faible ressource.	Nos expériences sur plusieurs langues romanes montrent que la prédiction cognate ne se comporte que dans une certaine mesure comme une tâche MT standard à faibles ressources.
3901369	3191	498	8	In particular, MT architectures, both statistical and neural, can be successfully used for the task, but using supplementary monolingual data is not always as beneficial as using additional language data, contrarily to what is observed for MT.	En particulier, les architectures MT, tant statistiques que neuronales, peuvent être utilisées avec succès pour la tâche, mais l’utilisation de données monolingues supplémentaires n’est pas toujours aussi bénéfique que l’utilisation de données linguistiques supplémentaires, contrairement à ce qui est observé pour la MT.	En particulier, les architectures MT, tant statistiques que neuronales, peuvent être utilisées avec succès pour la tâche, mais l’utilisation de données monolingues supplémentaires n’est pas toujours aussi bénéfique que l’utilisation de données linguistiques supplémentaires, contrairement à ce qui est observé pour la MT.
