id_hal	Translation_id	line_id	source	translation	postedition
3551922	17590	1	False data injection is an attack in which an attacker injects fabricated data into a system with the objective to change the behaviour and the decision-making of the system.	L'injection de fausses données est une attaque dans laquelle un attaquant injecte des données fabriquées dans un système dans le but de modifier le comportement et la prise de décision du système.	L'injection de fausses données est une attaque consistant à injecter des données fabriquées dans un système, dans le but de modifier le comportement et la prise de décision de celui-ci.
3551922	17590	2	Many industrial data-based devices are vulnerable to such attacks, this work presents an approach for testing False Data Injection Attack.	De nombreux dispositifs industriels basés sur des données sont vulnérables à de telles attaques. Ce travail présente une approche pour tester l'attaque par injection de fausses données.	De nombreux dispositifs industriels s'appuyant sur des données sont vulnérables à de telles attaques. Cet article présente une approche pour détecter les attaques par injection de fausses données.
3551922	17590	3	This approach uses a Domain-Specific Language to generate altered data with two objectives, to provide sophisticated attacks scenarios to increase the resilience of vulnerable systems against False Data Injection Attack and to train detection tools.	Cette approche utilise un langage spécifique au domaine pour générer des données altérées avec deux objectifs : fournir des scénarios d'attaques sophistiqués pour augmenter la résilience des systèmes vulnérables contre l'attaque par injection de fausses données et former les outils de détection.	Cette approche utilise un langage spécifique au domaine pour générer des données altérées avec deux objectifs : fournir des scénarios d'attaques sophistiqués pour augmenter la résilience des systèmes vulnérables face aux attaques par injection de fausses données, et entraîner les outils de détection.
3970122	12798	0	Grounding Large Language Models in Interactive Environments with Online Reinforcement Learning	Mise à la terre de grands modèles linguistiques dans des environnements interactifs avec l’apprentissage du renforcement en ligne	Ancrage de grands modèles de langage dans des environnements interactifs avec l’apprentissage par renforcement en ligne
3970122	12798	1	Recent works successfully leveraged Large Language Models' (LLM) abilities to capture abstract knowledge about world's physics to solve decision-making problems.	Des travaux récents ont réussi à tirer parti des capacités de Large Language Models (LLM) pour capturer des connaissances abstraites sur la physique du monde pour résoudre des problèmes de prise de décision.	Des travaux récents ont réussi à tirer parti des capacités de grands modèles de langage (LLM, Large Language Models) pour capturer des connaissances abstraites sur la physique du monde pour résoudre des problèmes de prise de décision.
3970122	12798	2	Yet, the alignment between LLMs' knowledge and the environment can be wrong and limit functional competence due to lack of grounding.	Pourtant, l’alignement entre les connaissances des LLM et l’environnement peut être erroné et limiter les compétences fonctionnelles en raison d’un manque d’ancrage.	Pourtant, l’alignement entre les connaissances des LLM et l’environnement peut être erroné et limiter les compétences fonctionnelles en raison d’un manque d’ancrage.
3970122	12798	3	In this paper, we study an approach to achieve this alignment through functional grounding: we consider an agent using an LLM as a policy that is progressively updated as the agent interacts with the environment, leveraging online Reinforcement Learning to improve its performance to solve goals.	Dans cet article, nous étudions une approche pour atteindre cet alignement par une mise à la terre fonctionnelle: nous considérons un agent utilisant un LLM comme une politique qui est progressivement mise à jour au fur et à mesure que l’agent interagit avec l’environnement, en tirant parti de l’apprentissage du renforcement en ligne pour améliorer ses performances pour résoudre des objectifs.	Dans cet article, nous étudions une approche pour atteindre cet alignement par un ancrage fonctionnel : nous considérons un agent utilisant un LLM comme une politique qui est progressivement mise à jour au fur et à mesure que l’agent interagit avec l’environnement, en tirant parti de l’apprentissage par renforcement en ligne pour améliorer ses performances pour résoudre des objectifs.
3970122	12798	4	Using an interactive textual environment designed to study higher-level forms of functional grounding, and a set of spatial and navigation tasks, we study several scientific questions:	En utilisant un environnement textuel interactif conçu pour étudier des formes de mise à la terre fonctionnelles de haut niveau, et un ensemble de tâches spatiales et de navigation, nous étudions plusieurs questions scientifiques:	En utilisant un environnement textuel interactif conçu pour étudier des formes d'ancrage fonctionnel de haut niveau, et un ensemble de tâches spatiales et de navigation, nous étudions plusieurs questions scientifiques :
3970122	12798	5	1) Can LLMs boost sample efficiency for online learning of various RL tasks?	1) Les LLM peuvent-ils améliorer l’efficacité de l’échantillon pour l’apprentissage en ligne de diverses tâches de RL?	1) Les LLM peuvent-ils améliorer l’efficacité de l’échantillon pour l’apprentissage en ligne de diverses tâches d'apprentissage par renforcement ?
3970122	12798	6	2) How can it boost different forms of generalization?	2) Comment peut-il stimuler différentes formes de généralisation?	2) Comment peut-il stimuler différentes formes de généralisation ?
3970122	12798	7	3) What is the impact of online learning?	3) Quel est l’impact de l’apprentissage en ligne?	3) Quel est l’impact de l’apprentissage en ligne ?
3970122	12798	8	We study these questions by functionally grounding several variants (size, architecture) of FLAN-T5.	Nous étudions ces questions en mettant à la base fonctionnellement plusieurs variantes (taille, architecture) de FLAN-T5.	Nous étudions ces questions en ancrant fonctionnellement plusieurs variantes (taille, architecture) de FLAN-T5.
3965003	12807	0	Taylor Expansion as a Monad in Models of DiLL	Taylor Expansion en tant que Monade dans les Modèles de DiLL	La série de Taylor en tant que monade dans les modèles de DiLL
3965003	12807	1	Differential Linear Logic (DiLL) adds to Linear Logic (LL) a symmetrization of three out of the four exponential rules, and by doing so allows the expression of a natural notion of differentiation.	La logique linéaire différentielle (DiLL) ajoute à la logique linéaire (LL) une symétrie de trois des quatre règles exponentielles, ce qui permet l’expression d’une notion naturelle de différenciation.	La logique linéaire différentielle (DiLL) ajoute à la logique linéaire (LL) une symétrie de trois des quatre règles exponentielles, ce qui permet l’expression d’une notion naturelle de différenciation.
3965003	12807	2	In this paper, we introduce a codigging inference rule for DiLL and study the categorical semantics of DiLL with codigging using differential categories.	Dans cet article, nous introduisons une règle d’inférence codigging pour DiLL et étudions la sémantique catégorique de DiLL avec codigging en utilisant des catégories différentielles.	Dans cet article, nous introduisons une règle d’inférence codigging pour la DiLL et étudions la sémantique catégorique de la DiLL avec codigging en utilisant des catégories différentielles.
3965003	12807	3	The addition of codigging makes the rules of DiLL completely symmetrical.	L’ajout de codigging rend les règles de DiLL complètement symétriques.	L’ajout de codigging rend les règles de la DiLL complètement symétriques.
3965003	12807	4	We will explain how codigging is interpreted thanks to the exponential function e^x , and in certain cases by the convolutional exponential.	Nous expliquerons comment le codigging est interprété grâce à la fonction exponentielle e^x, et dans certains cas par l’exponentiel convolutionnel.	Nous expliquerons comment le codigging est interprété grâce à la fonction exponentielle e^x, et dans certains cas par l’exponentiel convolutionnel.
3965003	12807	5	In a setting with codigging, every proof is equal to its Taylor series, which implies that every model of DiLL with codigging is quantitative.	Dans un cadre de codigging, chaque preuve est égale à sa série Taylor, ce qui implique que chaque modèle de DiLL avec codigging est quantitatif.	Dans un cadre de codigging, chaque preuve est égale à sa série de Taylor, ce qui implique que chaque modèle de la DiLL avec codigging est quantitatif.
3965003	12807	6	We provide examples of codigging in relational models, as well as models related to game logic and quantum programming.	Nous fournissons des exemples de codigging dans des modèles relationnels, ainsi que des modèles liés à la logique du jeu et à la programmation quantique.	Nous fournissons des exemples de codigging dans des modèles relationnels, ainsi que des modèles liés à la logique du jeu et à la programmation quantique.
3965003	12807	7	We also construct a graded model of DiLL with codigging in which the indices witness exponential growth.	Nous construisons également un modèle gradué de DiLL avec codigging dans lequel les indices témoignent d’une croissance exponentielle.	Nous construisons également un modèle gradué de DiLL avec codigging dans lequel les indices témoignent d’une croissance exponentielle.
3965003	12807	8	Since codigging makes the exponential of-course connective ! in LL into a monad, such that monad axioms enforce Taylor expansion, codigging opens the door to applications in programming languages, as well as further categorical generalizations.	Puisque le codigging rend la connective exponentielle du cours! dans LL en une monade, de sorte que les axiomes monades imposent l’expansion de Taylor, le codigging ouvre la porte aux applications dans les langages de programmation, ainsi qu’à d’autres généralisations catégoriques.	Puisque le codigging rend la connective exponentielle du cours ! dans LL en une monade, de sorte que les axiomes monades imposent l’expansion de Taylor, le codigging ouvre la porte aux applications dans les langages de programmation, ainsi qu’à d’autres généralisations catégoriques.
3679646	19106	0	Explainable Fuzzy Interpolative Reasoning	Raisonnement interpolatif flou explicable	Raisonnement par interpolation flou explicable
3679646	19106	1	While fuzzy methods, and in particular fuzzy rule based methods, have been pointed out as explainable, it is not always easy to attach a linguistic label to the conclusion provided by a rule-based system for a given observation.	Bien que les méthodes floues, et en particulier les méthodes fondées sur des règles floues, aient été considérées comme explicables, il n'est pas toujours facile d'attacher une étiquette linguistique à la conclusion fournie par un système fondé sur des règles pour une observation donnée.	Bien que les méthodes floues, et en particulier les méthodes fondées sur des règles floues, aient été considérées comme explicables, il n'est pas toujours facile d'attacher une étiquette linguistique à la conclusion fournie par un système fondé sur des règles pour une observation donnée.
3679646	19106	2	In this paper, we focus on the case of sparse rules, with impreciseor linguistic premises and conclusions, and their use with imprecise or linguistic observations.	Dans cet article, nous nous concentrons sur le cas des règles peu nombreuses, avec des prémisses et des conclusions imprécises ou linguistiques, et sur leur utilisation avec des observations imprécises ou linguistiques.	Dans cet article, nous nous concentrons sur le cas des règles peu nombreuses, avec des prémisses et des conclusions imprécises ou linguistiques, et sur leur utilisation avec des observations imprécises ou linguistiques.
3679646	19106	3	We explore fuzzy solutions of interpolative reasoning based on analogies, with regard to desirable mathematical properties and explainability criteria.	Nous explorons des solutions floues de raisonnement interpolatif basées sur des analogies, en ce qui concerne les propriétés mathématiques souhaitables et les critères d'explicabilité.	Nous explorons des solutions floues de raisonnement par interpolation basées sur des analogies, en ce qui concerne les propriétés mathématiques souhaitables et les critères d'explicabilité.
3679646	19106	4	We first recall such criteria existing in the state of the art and we analyse them in the light of explainable Artificial Intelligence (AI) requirements.	Nous rappelons d'abord ces critères existant dans l'état de l'art et nous les analysons à la lumière des exigences de l'Intelligence Artificielle (IA) explicable.	Nous rappelons d'abord ces critères existant dans l'état de l'art et nous les analysons à la lumière des exigences de l'Intelligence Artificielle (IA) explicable.
3679646	19106	5	We then propose a new method making easierto explain both the result of the fuzzy interpolative reasoning and the approach used to construct it.	Nous proposons ensuite une nouvelle méthode qui facilite l'explication du résultat du raisonnement interpolatif flou et de l'approche utilisée pour le construire.	Nous proposons ensuite une nouvelle méthode qui facilite l'explication du résultat du raisonnement par interpolation flou et de l'approche utilisée pour le construire.
3679646	19106	6	A set of experimental comparisons with some existing fuzzy interpolative reasoning approaches is presented.	Une série de comparaisons expérimentales avec certaines approches de raisonnement interpolatif flou existantes est présentée.	Une série de comparaisons expérimentales avec certaines approches de raisonnement par interpolation flou existantes est présentée.
3877255	13034	0	Ontology Adaptation for Opinion Mining in French Corpora	Adaptation de l’ontologie pour l’exploitation minière d’opinions en Corpora français	Adaptation de l’ontologie pour l’extraction d’opinions dans des corpus français
3877255	13034	1	This paper presents the development of an ontology for opinion mining in French corpora.	Cet article présente le développement d’une ontologie pour l’extraction d’opinions dans les corpus français.	Cet article présente le développement d’une ontologie pour l’extraction d’opinions dans les corpus français.
3877255	13034	2	Since ontology construction from scratch is expensive and time consuming, the model is built by adapting an existing ontology modeling appraisal categories in English.	Étant donné que la construction ontologique à partir de zéro coûte cher et prend du temps, le modèle est construit en adaptant les catégories d’évaluation de modélisation ontologique existantes en anglais.	Étant donné que la construction ontologique à partir de zéro coûte cher et prend du temps, le modèle est construit en adaptant les catégories d’évaluation de modélisation ontologique existant en anglais.
3877255	13034	3	The construction method consists of two main steps: first, the ontology of appraisals is translated in French by using a conceptto-concept approach; then different adaptation strategies are implemented to improve the result of this translation.	La méthode de construction se compose de deux étapes principales: premièrement, l’ontologie des évaluations est traduite en français par une approche conceptuelle; ensuite, différentes stratégies d’adaptation sont mises en œuvre pour améliorer le résultat de cette traduction.	La méthode de construction se compose de deux étapes principales : premièrement, l’ontologie des évaluations est traduite en français par une approche conceptuelle ; ensuite, différentes stratégies d’adaptation sont mises en œuvre pour améliorer le résultat de cette traduction.
3877255	13034	4	Adaptation strategies are based on text mining, weakly supervised methods and the use of WordNet to refine the model.	Les stratégies d’adaptation sont basées sur l’exploration de texte, des méthodes faiblement supervisées et l’utilisation de WordNet pour affiner le modèle.	Les stratégies d’adaptation sont basées sur l’exploration de texte, des méthodes faiblement supervisées et l’utilisation de WordNet pour affiner le modèle.
3877255	13034	5	The goal of the adaptation phase is to cope with limitations of concept-to-concept translation, to integrate concepts and relations from external corpora and resources, and to build a model that captures various features of opinions.	L’objectif de la phase d’adaptation est de faire face aux limites de la traduction concept-to-concept, d’intégrer les concepts et les relations à partir de corpus et de ressources externes, et de construire un modèle qui capture diverses caractéristiques des opinions.	L’objectif de la phase d’adaptation est de faire face aux limites de la traduction &quot;concept-to-concept&quot;, d’intégrer les concepts et les relations à partir de corpus et de ressources externes, et de construire un modèle qui capture diverses caractéristiques des opinions.
3877255	13034	6	The ontology was designed and build to incorporate linguistic and extra linguistic information on the description of opinions in French.	L’ontologie a été conçue et construite pour intégrer des informations linguistiques et linguistiques supplémentaires sur la description des opinions en français.	L’ontologie a été conçue et construite pour intégrer des informations linguistiques et linguistiques supplémentaires sur la description des opinions en français.
3877255	13034	7	The model was validated by using both expert insights to validate the relevance of concepts and relations and formal criteria to describe the ontology qualities for practical use.	Le modèle a été validé en utilisant à la fois des connaissances d’experts pour valider la pertinence des concepts et des relations et des critères formels pour décrire les qualités ontologiques à des fins pratiques.	Le modèle a été validé en utilisant à la fois des connaissances d’experts pour valider la pertinence des concepts et des relations et des critères formels pour décrire les qualités ontologiques à des fins pratiques.
4009515	15671	0	BigScience: A Case Study in the Social Construction of a Multilingual Large Language Model	BigScience : Étude de cas sur la construction sociale d'un modèle multilingue de grandes langues	BigScience : Étude de cas sur la construction sociale d'un grand modèle de langue multilingue
4009515	15671	1	The BigScience Workshop was a value-driven initiative that spanned one and half years of interdisciplinary research and culminated in the creation of ROOTS, a 1.6TB multilingual dataset that was used to train BLOOM, one of the largest multilingual language models to date.	L'atelier BigScience était une initiative axée sur la valeur qui a duré un an et demi de recherche interdisciplinaire et a abouti à la création de ROOTS, un ensemble de données multilingue de 1,6 To qui a été utilisé pour former BLOOM, l'un des plus grands modèles linguistiques multilingues à ce jour.	Le workshop BigScience était une initiative axée sur la valeur qui a duré un an et demi de recherche interdisciplinaire et a abouti à la création de ROOTS, un ensemble de données multilingue de 1,6 To qui a été utilisé pour former BLOOM, l'un des plus grands modèles de langue multilingues à ce jour.
4009515	15671	2	In addition to the technical outcomes and artifacts, the workshop fostered multidisciplinary collaborations around large models, datasets, and their analysis.	En plus des résultats techniques et des artefacts, l'atelier a favorisé des collaborations multidisciplinaires autour de grands modèles, ensembles de données et leur analyse.	En plus des résultats techniques et des artéfacts, l'atelier a favorisé des collaborations multidisciplinaires autour de grands modèles, ensembles de données et leur analyse.
4009515	15671	3	This in turn led to a wide range of research publications spanning topics from ethics to law, data governance, modeling choices and distributed training.	Cela a donné lieu à un large éventail de publications de recherche couvrant des sujets allant de l'éthique au droit, la gouvernance des données, les choix de modélisation et la formation distribuée.	Cela a donné lieu à un large éventail de publications de recherche couvrant des sujets allant de l'éthique au droit, la gouvernance des données, les choix de modélisation et la formation distribuée.
4009515	15671	4	This paper focuses on the collaborative research aspects of BigScience and takes a step back to look at the challenges of large-scale participatory research, with respect to participant diversity and the tasks required to successfully carry out such a project.	Ce document se concentre sur les aspects de recherche collaborative de BigScience et prend un peu de recul pour examiner les défis de la recherche participative à grande échelle, en ce qui concerne la diversité des participants et les tâches requises pour mener à bien un tel projet.	Ce document se concentre sur les aspects de recherche collaborative de BigScience et prend un peu de recul pour examiner les défis de la recherche participative à grande échelle, en ce qui concerne la diversité des participants et les tâches requises pour mener à bien un tel projet.
4009515	15671	5	Our main goal is to share the lessons we learned from this experience, what we could have done better and what we did well.	Notre objectif principal est de partager les leçons que nous avons apprises de cette expérience, ce que nous aurions pu faire mieux et ce que nous avons bien fait.	Notre objectif principal est de partager les leçons que nous avons tirées de cette expérience, ce que nous aurions pu faire mieux et ce que nous avons bien fait.
4009515	15671	6	We show how the impact of such a social approach to scientific research goes well beyond the technical artifacts that were the basis of its inception.	Nous montrons comment l'impact d'une telle approche sociale de la recherche scientifique va bien au-delà des artefacts techniques qui étaient à la base de sa création.	Nous montrons comment l'impact d'une telle approche sociale de la recherche scientifique va bien au-delà des artéfacts techniques qui étaient à la base de sa création.
3957265	12818	0	Assessing the Capacity of Transformer to Abstract Syntactic Representations: A Contrastive Analysis Based on Long-distance Agreement	Évaluation de la capacité du transformateur à résumer les représentations synthétiques: Une analyse contradictoire fondée sur un accord à longue distance	Évaluation de la capacité des transformateurs à résumer les représentations synthétiques : Une analyse contradictoire fondée sur un accord à longue distance
3957265	12818	1	Many studies have shown that transformers are able to predict subject-verb agreement, demonstrating their ability to uncover an abstract representation of the sentence in an unsupervised way.	De nombreuses études ont montré que les transformateurs sont capables de prédire l’accord sujet-verbe, démontrant leur capacité à découvrir une représentation abstraite de la phrase d’une manière non supervisée.	De nombreuses études ont montré que les transformateurs sont capables de prédire l’accord sujet-verbe, démontrant leur capacité à découvrir une représentation abstraite de la phrase d’une manière non supervisée.
3957265	12818	2	Recently, Li et al. (2021) found that transformers were also able to predict the object-past participle agreement in French, the modeling of which in formal grammar is fundamentally different from that of subject-verb agreement and relies on a movement and an anaphora resolution.	Récemment, Li et al. (2021) a constaté que les transformateurs étaient également capables de prédire l’accord de participation passé objet en français, dont la modélisation dans la grammaire formelle est fondamentalement différente de celle de l’accord subject-verbe et repose sur un mouvement et une résolution anaphora.	Récemment, Li et al. (2021) ont constaté que les transformateurs étaient également capables de prédire l’accord objet-participe passé en français, dont la modélisation dans la grammaire formelle est fondamentalement différente de celle de l’accord sujet-verbe et repose sur un mouvement et une résolution des anaphores.
3957265	12818	3	To better understand transformers’ internal working, we propose to contrast how they handle these two kinds of agreement.	Pour mieux comprendre le fonctionnement interne des transformateurs, nous proposons de contraster la manière dont ils gèrent ces deux types d’accords.	Pour mieux comprendre le fonctionnement interne des transformateurs, nous proposons de contraster la manière dont ils gèrent ces deux types d’accords.
3957265	12818	4	Using probing and counterfactual analysis methods, our experiments on French agreements show that (i) the agreement task suffers from several confounders that partially question the conclusions drawn so far and (ii) transformers handle subject-verb and object-past participle agreements in a way that is consistent with their modeling in theoretical linguistics.	En utilisant des méthodes de sondage et d’analyse contrefactuelle, nos expériences sur les accords français montrent que (i) la tâche de l’accord souffre de plusieurs facteurs de confusion qui remettent partiellement en question les conclusions tirées jusqu’à présent et (ii) les transformateurs manipulent des accords subject-verbe et participle objet-passé d’une manière compatible avec leur modélisation en linguistique théorique.	En utilisant des méthodes de sondage et d’analyse contrefactuelle, nos expériences sur les accords français montrent que (i) la tâche de l’accord souffre de plusieurs facteurs de confusion qui remettent partiellement en question les conclusions tirées jusqu’à présent et (ii) les transformateurs manipulent des accords sujet-verbe et objet-participe passé d’une manière compatible avec leur modélisation en linguistique théorique.
3097523	14173	0	Daniel at the FinSBD-2 task : Extracting Lists and Sentences from PDF Documents: a model-driven end-to-end approach to PDF document analysis	Daniel à la tâche FinSBD-2: Extraction des listes et des peines à partir de documents PDF: une approche de bout en bout axée sur le modèle pour l’analyse des documents PDF	DAnIEL à la tâche FinSBD-2 : Extraction de listes et de phrases à partir de documents PDF : une approche de bout en bout axée sur le modèle pour l’analyse des documents PDF
3097523	14173	1	In this paper, we present the method we have designed and implemented for identifying lists and sentences in PDF documents while participating to FinSBD-2 Financial Document Analysis Shared Task.	Dans cet article, nous présentons la méthode que nous avons conçue et mise en œuvre pour identifier les listes et les phrases dans les documents PDF tout en participant à la tâche partagée FinSBD-2 Analyse des documents financiers.	Dans cet article, nous présentons la méthode que nous avons conçue et mise en œuvre pour identifier les listes et les phrases dans les documents PDF tout en participant à la tâche partagée d'analyse des documents financiers FinSBD-2.
3097523	14173	2	We propose a model-driven approach for the French and English datasets.	Nous proposons une approche basée sur des modèles pour les ensembles de données français et anglais.	Nous proposons une approche fondée sur des modèles pour les ensembles de données français et anglais.
3097523	14173	3	It relies on a top-down process from the PDF itself in order to keep control of the workflow.	Il s’appuie sur un processus descendant du PDF lui-même afin de garder le contrôle du flux de travail.	Il s’appuie sur un processus descendant du PDF lui-même afin de garder le contrôle du flux de travail.
3097523	14173	4	Our objective is to use PDF structure extraction to improve text segment boundaries detection in an end-to-end fashion.	Notre objectif est d’utiliser l’extraction de structure PDF pour améliorer la détection des limites de segment de texte de bout en bout.	Notre objectif est d’utiliser l’extraction de structure PDF pour améliorer la détection des limites de segment de texte de bout en bout.
3769290	4345	0	On the use of short-time Fourier transform and synchrosqueezing-based demodulation for the retrieval of the modes of multicomponent signals	Utilisation d'une transformée de Fourier de courte durée et démodulation basée sur la synchronisation pour la récupération des modes de signaux multicomposants	Utilisation d'une transformée de Fourier de courte durée et d'une démodulation basée sur le synchrosqueezing pour la récupération des modes de signaux multicomposants
3769290	4345	1	In this paper, our goal is to compare different recent time-frequency (TF) approaches to retrieve the modes of multicomponent signals (MCSs).	Dans cet article, notre objectif est de comparer différentes approches temporelles-fréquentielles (TF) récentes pour récupérer les modes de signaux multicomposants (MCS).	Dans cet article, notre objectif est de comparer différentes approches temps-fréquence (TF) récentes pour récupérer les modes de signaux multicomposants (MCS).
3769290	4345	2	While it is acknowledged that the synchrosqueezing transform (SST) improves the readability of the time-frequency representation (TFR) of the modes of MCSs, and that SST-based demodulation (DSST) is more efficient than SST itself for mode retrieval (MR), it is unclear whether DSST outperforms downsampled short-time Fourier transform (STFT) in that matter.	Bien qu'il soit reconnu que la transformée de synchronisation (SST) améliore la lisibilité de la représentation temps-fréquence (TFR) des modes des MCS, et que la démodulation basée sur SST (DSST) est plus efficace que SST elle-même pour la récupération de mode (MR), il n'est pas clair si DSST surpasse la transformée de Fourier à court terme sous-échantillonnée (STFT) en la matière.	Bien qu'il soit reconnu que la transformée de synchrosqueezing (SST) améliore la lisibilité de la représentation temps-fréquence (TFR) des modes des MCS, et que la démodulation basée sur SST (DSST) est plus efficace que SST elle-même pour la récupération de mode (MR), il n'est pas clair si la DSST surpasse la transformée de Fourier à court terme sous-échantillonnée (STFT) en la matière.
3769290	4345	3	The goal of the present paper is to answer this question and to propose a variant of DSST that reduces mode-mixing.	Le but du présent document est de répondre à cette question et de proposer une variante de DSST qui réduit le mélange de modes.	Le but du présent document est de répondre à cette question et de proposer une variante de la DSST qui réduit le mode-mixing.
3769290	4345	4	The focus is put on the sensitivity of the different techniques to frequency modulation for the modes and frequency resolution.	L'accent est mis sur la sensibilité des différentes techniques à la modulation de fréquence pour les modes et la résolution en fréquence.	L'accent est mis sur la sensibilité des différentes techniques à la modulation de fréquence pour les modes et la résolution en fréquence.
3602177	17469	0	Improving reusability along the data life cycle: a Regulatory Circuits Case Study	Améliorer la réutilisabilité tout au long du cycle de vie des données : une étude de cas sur les circuits de régulation	Améliorer la réutilisabilité tout au long du cycle de vie des données : étude de cas sur les circuits de régulation
3602177	17469	1	Background: In life sciences, there has been a long-standing effort of standardization and integration of reference datasets and databases.	Contexte : Dans le domaine des sciences de la vie, la normalisation et l'intégration des ensembles de données et des bases de données de référence font l'objet d'un effort de longue haleine.	Contexte : Dans le domaine des sciences de la vie, la normalisation et l'intégration des ensembles de données et des bases de données de référence font l'objet d'un effort de longue haleine.
3602177	17469	2	Despite these efforts, many studies data are provided using specific and non-standard formats.	Malgré ces efforts, de nombreuses données d'études sont fournies dans des formats spécifiques et non standard.	Malgré ces efforts, de nombreuses données d'études sont fournies dans des formats spécifiques et non standard.
3602177	17469	3	This hampers the capacity to reuse the studies data in other pipelines, the capacity to reuse the pipelines results in other studies, and the capacity to enrich the data with additional information.	Cela entrave la capacité de réutiliser les données des études dans d'autres pipelines, la capacité de réutiliser les résultats des pipelines dans d'autres études, et la capacité d'enrichir les données avec des informations supplémentaires.	Cela entrave la capacité de réutiliser les données des études dans d'autres pipelines, la capacité de réutiliser les résultats des pipelines dans d'autres études, et la capacité d'enrichir les données avec des informations supplémentaires.
3602177	17469	4	The Regulatory Circuits project is one of the largest efforts for integrating human cell genomics data to predict tissue-specific transcription factor-genes interaction networks.	Le projet Regulatory Circuits est l'un des plus grands efforts d'intégration des données génomiques des cellules humaines pour prédire les réseaux d'interaction entre les gènes et les facteurs de transcription spécifiques aux tissus.	Le projet Regulatory Circuits est l'un des plus grands efforts d'intégration des données génomiques des cellules humaines pour prédire les réseaux d'interaction entre les gènes et les facteurs de transcription spécifiques aux tissus.
3602177	17469	5	In spite of its success, it exhibits the usual shortcomings limiting its update, its reuse (as a whole or partially), and its extension with new data samples.	Malgré son succès, il présente les lacunes habituelles qui limitent sa mise à jour, sa réutilisation (totale ou partielle) et son extension avec de nouveaux échantillons de données.	Malgré son succès, il présente les lacunes habituelles qui limitent sa mise à jour, sa réutilisation (totale ou partielle) et son extension avec de nouveaux échantillons de données.
3602177	17469	6	To address these limitations, the resource has previously been integrated in an RDF triplestore so that TF-gene interaction networks could be generated with two SPARQL queries.	Pour remédier à ces limitations, la ressource a été précédemment intégrée dans un triplestore RDF afin que les réseaux d'interaction TF-gènes puissent être générés à l'aide de deux requêtes SPARQL.	Pour remédier à ces limitations, la ressource a été précédemment intégrée dans un triplestore RDF afin que les réseaux d'interaction entre gènes et facteurs de transcription puissent être générés à l'aide de deux requêtes SPARQL.
3602177	17469	7	However, this triplestore did not store the computed networks and did not integrate metadata about tissues and samples, therefore limiting the reuse of this dataset.	Cependant, ce triplestore ne stockait pas les réseaux calculés et n'intégrait pas les métadonnées sur les tissus et les échantillons, ce qui limite la réutilisation de ce jeu de données.	Cependant, ce triplestore ne stockait pas les réseaux calculés et n'intégrait pas les métadonnées sur les tissus et les échantillons, ce qui limite la réutilisation de ce jeu de données.
3602177	17469	8	In particular, it does not enable to reuse only a portion of Regulatory Circuits if a study focuses on a subset of the tissues, nor to combine the samples described in the datasets with samples from other studies.	En particulier, il ne permet pas de réutiliser une partie seulement des circuits de régulation si une étude se concentre sur un sous-ensemble de tissus, ni de combiner les échantillons décrits dans les ensembles de données avec des échantillons provenant d'autres études.	En particulier, il ne permet pas de réutiliser une partie seulement des circuits de régulation si une étude se concentre sur un sous-ensemble de tissus, ni de combiner les échantillons décrits dans les ensembles de données avec des échantillons provenant d'autres études.
3602177	17469	9	Overall, these limitations advocate for the design of a complete, flexible and reusable representation of the Regulatory Circuits dataset based on Semantic Web technologies. Results: We provide a modular RDF representation of the Regulatory Circuits, called Linked Extended Regulatory Circuits (LERC).	Dans l'ensemble, ces limitations plaident en faveur de la conception d'une représentation complète, flexible et réutilisable de l'ensemble de données sur les circuits de régulation, basée sur les technologies du Web sémantique :	Dans l'ensemble, ces limitations plaident en faveur de la conception d'une représentation complète, flexible et réutilisable de l'ensemble de données sur les circuits de régulation, basée sur les technologies du Web sémantique : nous fournissons une représentation RDF modulaire des circuits de régulation, appelée Linked Extended Regulatory Circuits (LERC).
3602177	17469	10	It consists in (i) descriptions of biological and experimental context mapped to the references databases, (ii) annotations about TF-gene interactions at the sample level for 808 samples, (iii) annotations about TF-gene interactions at the tissue level for 394 tissues, (iv) metadata connecting the knowledge graphs cited above.	Nous fournissons une représentation RDF modulaire des circuits de régulation, appelée Linked Extended Regulatory Circuits (LERC). Elle consiste en (i) des descriptions du contexte biologique et expérimental mises en correspondance avec les bases de données de référence, (ii) des annotations sur les interactions TF-gène au niveau de l'échantillon pour 808 échantillons, (iii) des annotations sur les interactions TF-gène au niveau du tissu pour 394 tissus, (iv) des métadonnées reliant les graphes de connaissances cités ci-dessus.	Elle consiste en (i) des descriptions du contexte biologique et expérimental mises en correspondance avec les bases de données de référence, (ii) des annotations sur les interactions entre gènes et facteurs de transcription au niveau de l'échantillon pour 808 échantillons, (iii) des annotations sur les interactions entre gènes et facteurs de transcription au niveau du tissu pour 394 tissus, (iv) des métadonnées reliant les graphes de connaissances cités ci-dessus.
3602177	17469	11	LERC is based on a modular organisation into 1,205 RDF named graphs for representing the biological data, the sample-specific and the tissue-specific networks, and the corresponding metadata.	LERC est basé sur une organisation modulaire en 1 205 graphes nommés RDF pour représenter les données biologiques, les réseaux spécifiques aux échantillons et aux tissus, et les métadonnées correspondantes.	LERC est basé sur une organisation modulaire en 1 205 graphes nommés RDF pour représenter les données biologiques, les réseaux spécifiques aux échantillons et aux tissus, et les métadonnées correspondantes.
