id_hal,Translation_id,Postedit_id,line_id,source,translation,postedition,translation_tokenized,translation_word_offset,postedition_tokenized,postedition_word_offset
186777,2255,342,0,PrepLex: a Lexicon of French Prepositions for Parsing,Préplexe: un lexique des prépositions françaises pour l’analyse,PrepLex: un lexique des prépositions françaises pour l’analyse syntaxique,"['Préplexe:', 'un', 'lexique', 'des', 'prépositions', 'françaises', 'pour', 'l’analyse']","[(0, 9), (9, 12), (12, 20), (20, 24), (24, 37), (37, 48), (48, 53), (53, 63)]","['PrepLex:', 'un', 'lexique', 'des', 'prépositions', 'françaises', 'pour', 'l’analyse', 'syntaxique']","[(0, 8), (8, 11), (11, 19), (19, 23), (23, 36), (36, 47), (47, 52), (52, 62), (62, 73)]"
186777,2255,342,1,PrepLex is a lexicon of French prepositions which provides all the syntactic information needed for parsing.,Preplex est un lexique de prépositions françaises qui fournit toutes les informations syntaxiques nécessaires à l’analyse.,Preplex est un lexique de prépositions françaises qui fournit toutes les informations syntaxiques nécessaires à l’analyse syntaxique.,"['Preplex', 'est', 'un', 'lexique', 'de', 'prépositions', 'françaises', 'qui', 'fournit', 'toutes', 'les', 'informations', 'syntaxiques', 'nécessaires', 'à', 'l’analyse.']","[(0, 7), (7, 11), (11, 14), (14, 22), (22, 25), (25, 38), (38, 49), (49, 53), (53, 61), (61, 68), (68, 72), (72, 85), (85, 97), (97, 109), (109, 111), (111, 122)]","['Preplex', 'est', 'un', 'lexique', 'de', 'prépositions', 'françaises', 'qui', 'fournit', 'toutes', 'les', 'informations', 'syntaxiques', 'nécessaires', 'à', 'l’analyse', 'syntaxique.']","[(0, 7), (7, 11), (11, 14), (14, 22), (22, 25), (25, 38), (38, 49), (49, 53), (53, 61), (61, 68), (68, 72), (72, 85), (85, 97), (97, 109), (109, 111), (111, 121), (121, 133)]"
186777,2255,342,2,It was built by compar- ing and merging several authoritative lexical sources.,Il a été construit en comparant et en fusionnant plusieurs sources lexicales faisant autorité.,Il a été construit en comparant et en fusionnant plusieurs sources lexicales faisant autorité.,"['Il', 'a', 'été', 'construit', 'en', 'comparant', 'et', 'en', 'fusionnant', 'plusieurs', 'sources', 'lexicales', 'faisant', 'autorité.']","[(0, 2), (2, 4), (4, 8), (8, 18), (18, 21), (21, 31), (31, 34), (34, 37), (37, 48), (48, 58), (58, 66), (66, 76), (76, 84), (84, 94)]","['Il', 'a', 'été', 'construit', 'en', 'comparant', 'et', 'en', 'fusionnant', 'plusieurs', 'sources', 'lexicales', 'faisant', 'autorité.']","[(0, 2), (2, 4), (4, 8), (8, 18), (18, 21), (21, 31), (31, 34), (34, 37), (37, 48), (48, 58), (58, 66), (66, 76), (76, 84), (84, 94)]"
186777,2255,342,3,This lexicon also includes infor- mation about the prepositions or classes of prepositions that appear in French verb sub- categorization frames.,Ce lexique comprend également infor- mation sur les prépositions ou classes de prépositions qui apparaissent dans les cadres de sous-catégorisation des verbes français.,Ce lexique comprend également informations sur les prépositions ou les classes de prépositions qui apparaissent dans les frames de sous-catégorisation des verbes français.,"['Ce', 'lexique', 'comprend', 'également', 'infor-', 'mation', 'sur', 'les', 'prépositions', 'ou', 'classes', 'de', 'prépositions', 'qui', 'apparaissent', 'dans', 'les', 'cadres', 'de', 'sous-catégorisation', 'des', 'verbes', 'français.']","[(0, 2), (2, 10), (10, 19), (19, 29), (29, 36), (36, 43), (43, 47), (47, 51), (51, 64), (64, 67), (67, 75), (75, 78), (78, 91), (91, 95), (95, 108), (108, 113), (113, 117), (117, 124), (124, 127), (127, 147), (147, 151), (151, 158), (158, 168)]","['Ce', 'lexique', 'comprend', 'également', 'informations', 'sur', 'les', 'prépositions', 'ou', 'les', 'classes', 'de', 'prépositions', 'qui', 'apparaissent', 'dans', 'les', 'frames', 'de', 'sous-catégorisation', 'des', 'verbes', 'français.']","[(0, 2), (2, 10), (10, 19), (19, 29), (29, 42), (42, 46), (46, 50), (50, 63), (63, 66), (66, 70), (70, 78), (78, 81), (81, 94), (94, 98), (98, 111), (111, 116), (116, 120), (120, 127), (127, 130), (130, 150), (150, 154), (154, 161), (161, 171)]"
186777,2255,342,4,This resource has been developed as a ﬁrst step in making cur- rent French preposition lexicons available for effective natural language processing.,Cette ressource a été développée comme une étape la plus importante dans la mise à disposition des lexiques de préposition française pour un traitement efficace du langage naturel.,Cette ressource a été développée pour amorcer la mise à disposition de lexiques de prépositions françaises pour un traitement efficace du langage naturel.,"['Cette', 'ressource', 'a', 'été', 'développée', 'comme', 'une', 'étape', 'la', 'plus', 'importante', 'dans', 'la', 'mise', 'à', 'disposition', 'des', 'lexiques', 'de', 'préposition', 'française', 'pour', 'un', 'traitement', 'efficace', 'du', 'langage', 'naturel.']","[(0, 5), (5, 15), (15, 17), (17, 21), (21, 32), (32, 38), (38, 42), (42, 48), (48, 51), (51, 56), (56, 67), (67, 72), (72, 75), (75, 80), (80, 82), (82, 94), (94, 98), (98, 107), (107, 110), (110, 122), (122, 132), (132, 137), (137, 140), (140, 151), (151, 160), (160, 163), (163, 171), (171, 180)]","['Cette', 'ressource', 'a', 'été', 'développée', 'pour', 'amorcer', 'la', 'mise', 'à', 'disposition', 'de', 'lexiques', 'de', 'prépositions', 'françaises', 'pour', 'un', 'traitement', 'efficace', 'du', 'langage', 'naturel.']","[(0, 5), (5, 15), (15, 17), (17, 21), (21, 32), (32, 37), (37, 45), (45, 48), (48, 53), (53, 55), (55, 67), (67, 70), (70, 79), (79, 82), (82, 95), (95, 106), (106, 111), (111, 114), (114, 125), (125, 134), (134, 137), (137, 145), (145, 154)]"
3891637,12991,173,0,Some Reflections on the Interface between Professional Machine Translation Literacy and Data Literacy,Quelques réflexions sur l’interface entre l’alphabétisation professionnelle en traduction automatique et la littératie des données,Quelques réflexions portant sur l’intersection de la maîtrise d'outils de traduction automatique en milieu professionnel et la culture des données,"['Quelques', 'réflexions', 'sur', 'l’interface', 'entre', 'l’alphabétisation', 'professionnelle', 'en', 'traduction', 'automatique', 'et', 'la', 'littératie', 'des', 'données']","[(0, 8), (8, 19), (19, 23), (23, 35), (35, 41), (41, 59), (59, 75), (75, 78), (78, 89), (89, 101), (101, 104), (104, 107), (107, 118), (118, 122), (122, 130)]","['Quelques', 'réflexions', 'portant', 'sur', 'l’intersection', 'de', 'la', 'maîtrise', ""d'outils"", 'de', 'traduction', 'automatique', 'en', 'milieu', 'professionnel', 'et', 'la', 'culture', 'des', 'données']","[(0, 8), (8, 19), (19, 27), (27, 31), (31, 46), (46, 49), (49, 52), (52, 61), (61, 70), (70, 73), (73, 84), (84, 96), (96, 99), (99, 106), (106, 120), (120, 123), (123, 126), (126, 134), (134, 138), (138, 146)]"
3891637,12991,173,1,"Due to the widespread use of data-driven neural machine translation, both by professional translators and layperson users, an adequate machine translation literacy on the part of the users of this technology is becoming more and more important.","En raison de l’utilisation généralisée de la traduction automatique neuronale axée sur les données, tant par les traducteurs professionnels que par les utilisateurs profanes, une connaissance adéquate de la traduction automatique de la part des utilisateurs de cette technologie devient de plus en plus importante.","En raison de l’utilisation généralisée de la traduction automatique neuronale basée sur l'exploitation de données textuelles, tant par les traducteurs professionnels que par les utilisateurs profanes, une connaissance adéquate de la traduction automatique de la part des utilisateurs de cette technologie devient de plus en plus importante.","['En', 'raison', 'de', 'l’utilisation', 'généralisée', 'de', 'la', 'traduction', 'automatique', 'neuronale', 'axée', 'sur', 'les', 'données,', 'tant', 'par', 'les', 'traducteurs', 'professionnels', 'que', 'par', 'les', 'utilisateurs', 'profanes,', 'une', 'connaissance', 'adéquate', 'de', 'la', 'traduction', 'automatique', 'de', 'la', 'part', 'des', 'utilisateurs', 'de', 'cette', 'technologie', 'devient', 'de', 'plus', 'en', 'plus', 'importante.']","[(0, 2), (2, 9), (9, 12), (12, 26), (26, 38), (38, 41), (41, 44), (44, 55), (55, 67), (67, 77), (77, 82), (82, 86), (86, 90), (90, 99), (99, 104), (104, 108), (108, 112), (112, 124), (124, 139), (139, 143), (143, 147), (147, 151), (151, 164), (164, 174), (174, 178), (178, 191), (191, 200), (200, 203), (203, 206), (206, 217), (217, 229), (229, 232), (232, 235), (235, 240), (240, 244), (244, 257), (257, 260), (260, 266), (266, 278), (278, 286), (286, 289), (289, 294), (294, 297), (297, 302), (302, 314)]","['En', 'raison', 'de', 'l’utilisation', 'généralisée', 'de', 'la', 'traduction', 'automatique', 'neuronale', 'basée', 'sur', ""l'exploitation"", 'de', 'données', 'textuelles,', 'tant', 'par', 'les', 'traducteurs', 'professionnels', 'que', 'par', 'les', 'utilisateurs', 'profanes,', 'une', 'connaissance', 'adéquate', 'de', 'la', 'traduction', 'automatique', 'de', 'la', 'part', 'des', 'utilisateurs', 'de', 'cette', 'technologie', 'devient', 'de', 'plus', 'en', 'plus', 'importante.']","[(0, 2), (2, 9), (9, 12), (12, 26), (26, 38), (38, 41), (41, 44), (44, 55), (55, 67), (67, 77), (77, 83), (83, 87), (87, 102), (102, 105), (105, 113), (113, 125), (125, 130), (130, 134), (134, 138), (138, 150), (150, 165), (165, 169), (169, 173), (173, 177), (177, 190), (190, 200), (200, 204), (204, 217), (217, 226), (226, 229), (229, 232), (232, 243), (243, 255), (255, 258), (258, 261), (261, 266), (266, 270), (270, 283), (283, 286), (286, 292), (292, 304), (304, 312), (312, 315), (315, 320), (320, 323), (323, 328), (328, 340)]"
3891637,12991,173,2,"At the same time, the increasing datafication of both the private and the business sphere requires an adequate data literacy in modern society.","Dans le même temps, l’augmentation de la datafication tant du secteur privé que du monde des affaires exige une connaissance adéquate des données dans la société moderne.","Dans le même temps, la &quot;datafication&quot; croissante tant du secteur privé que du monde des affaires exige une connaissance adéquate des données dans la société moderne.","['Dans', 'le', 'même', 'temps,', 'l’augmentation', 'de', 'la', 'datafication', 'tant', 'du', 'secteur', 'privé', 'que', 'du', 'monde', 'des', 'affaires', 'exige', 'une', 'connaissance', 'adéquate', 'des', 'données', 'dans', 'la', 'société', 'moderne.']","[(0, 4), (4, 7), (7, 12), (12, 19), (19, 34), (34, 37), (37, 40), (40, 53), (53, 58), (58, 61), (61, 69), (69, 75), (75, 79), (79, 82), (82, 88), (88, 92), (92, 101), (101, 107), (107, 111), (111, 124), (124, 133), (133, 137), (137, 145), (145, 150), (150, 153), (153, 161), (161, 170)]","['Dans', 'le', 'même', 'temps,', 'la', '&quot;datafication&quot;', 'croissante', 'tant', 'du', 'secteur', 'privé', 'que', 'du', 'monde', 'des', 'affaires', 'exige', 'une', 'connaissance', 'adéquate', 'des', 'données', 'dans', 'la', 'société', 'moderne.']","[(0, 4), (4, 7), (7, 12), (12, 19), (19, 22), (22, 47), (47, 58), (58, 63), (63, 66), (66, 74), (74, 80), (80, 84), (84, 87), (87, 93), (93, 97), (97, 106), (106, 112), (112, 116), (116, 129), (129, 138), (138, 142), (142, 150), (150, 155), (155, 158), (158, 166), (166, 175)]"
3891637,12991,173,3,The present article takes a closer look at machine translation literacy and data literacy and investigates the interface between the two concepts.,Le présent article examine de plus près la littératie en traduction automatique et la littératie des données et étudie l’interface entre les deux concepts.,Le présent article examine de plus près l'habileté en traduction automatique et l'habileté des données et étudie l’intersection de ces deux concepts.,"['Le', 'présent', 'article', 'examine', 'de', 'plus', 'près', 'la', 'littératie', 'en', 'traduction', 'automatique', 'et', 'la', 'littératie', 'des', 'données', 'et', 'étudie', 'l’interface', 'entre', 'les', 'deux', 'concepts.']","[(0, 2), (2, 10), (10, 18), (18, 26), (26, 29), (29, 34), (34, 39), (39, 42), (42, 53), (53, 56), (56, 67), (67, 79), (79, 82), (82, 85), (85, 96), (96, 100), (100, 108), (108, 111), (111, 118), (118, 130), (130, 136), (136, 140), (140, 145), (145, 155)]","['Le', 'présent', 'article', 'examine', 'de', 'plus', 'près', ""l'habileté"", 'en', 'traduction', 'automatique', 'et', ""l'habileté"", 'des', 'données', 'et', 'étudie', 'l’intersection', 'de', 'ces', 'deux', 'concepts.']","[(0, 2), (2, 10), (10, 18), (18, 26), (26, 29), (29, 34), (34, 39), (39, 50), (50, 53), (53, 64), (64, 76), (76, 79), (79, 90), (90, 94), (94, 102), (102, 105), (105, 112), (112, 127), (127, 130), (130, 134), (134, 139), (139, 149)]"
3891637,12991,173,4,This is done to lay the preliminary theoretical foundations for a didactic project aiming to develop didactic resources for teaching data literacy in its machine translation-specific form to students of BA programmes in translation/specialised communication.,Ceci est fait pour jeter les bases théoriques préliminaires d’un projet didactique visant à développer des ressources didactiques pour l’enseignement de la littératie des données sous sa forme spécifique à la traduction automatique aux étudiants des programmes de baccalauréat en traduction/communication spécialisée.,Ceci est fait pour jeter les bases théoriques préliminaires d’un projet didactique visant à développer des ressources pédagogiques pour l’enseignement de l'habileté des données sous sa forme spécifique à la traduction automatique aux étudiants des programmes de licence en traduction/communication spécialisée.,"['Ceci', 'est', 'fait', 'pour', 'jeter', 'les', 'bases', 'théoriques', 'préliminaires', 'd’un', 'projet', 'didactique', 'visant', 'à', 'développer', 'des', 'ressources', 'didactiques', 'pour', 'l’enseignement', 'de', 'la', 'littératie', 'des', 'données', 'sous', 'sa', 'forme', 'spécifique', 'à', 'la', 'traduction', 'automatique', 'aux', 'étudiants', 'des', 'programmes', 'de', 'baccalauréat', 'en', 'traduction/communication', 'spécialisée.']","[(0, 4), (4, 8), (8, 13), (13, 18), (18, 24), (24, 28), (28, 34), (34, 45), (45, 59), (59, 64), (64, 71), (71, 82), (82, 89), (89, 91), (91, 102), (102, 106), (106, 117), (117, 129), (129, 134), (134, 149), (149, 152), (152, 155), (155, 166), (166, 170), (170, 178), (178, 183), (183, 186), (186, 192), (192, 203), (203, 205), (205, 208), (208, 219), (219, 231), (231, 235), (235, 245), (245, 249), (249, 260), (260, 263), (263, 276), (276, 279), (279, 304), (304, 317)]","['Ceci', 'est', 'fait', 'pour', 'jeter', 'les', 'bases', 'théoriques', 'préliminaires', 'd’un', 'projet', 'didactique', 'visant', 'à', 'développer', 'des', 'ressources', 'pédagogiques', 'pour', 'l’enseignement', 'de', ""l'habileté"", 'des', 'données', 'sous', 'sa', 'forme', 'spécifique', 'à', 'la', 'traduction', 'automatique', 'aux', 'étudiants', 'des', 'programmes', 'de', 'licence', 'en', 'traduction/communication', 'spécialisée.']","[(0, 4), (4, 8), (8, 13), (13, 18), (18, 24), (24, 28), (28, 34), (34, 45), (45, 59), (59, 64), (64, 71), (71, 82), (82, 89), (89, 91), (91, 102), (102, 106), (106, 117), (117, 130), (130, 135), (135, 150), (150, 153), (153, 164), (164, 168), (168, 176), (176, 181), (181, 184), (184, 190), (190, 201), (201, 203), (203, 206), (206, 217), (217, 229), (229, 233), (233, 243), (243, 247), (247, 258), (258, 261), (261, 269), (269, 272), (272, 297), (297, 310)]"
1988864,2292,401,0,Efficient Discontinuous Phrase-Structure Parsing via the Generalized Maximum Spanning Arborescence,Efficace Discontinue-Structure Parsing via l’arborescence maximale généralisée,Analyse en constituants discontinus efficace via l'arborescence couvrante généralisée de poids maximal,"['Efficace', 'Discontinue-Structure', 'Parsing', 'via', 'l’arborescence', 'maximale', 'généralisée']","[(0, 8), (8, 30), (30, 38), (38, 42), (42, 57), (57, 66), (66, 78)]","['Analyse', 'en', 'constituants', 'discontinus', 'efficace', 'via', ""l'arborescence"", 'couvrante', 'généralisée', 'de', 'poids', 'maximal']","[(0, 7), (7, 10), (10, 23), (23, 35), (35, 44), (44, 48), (48, 63), (63, 73), (73, 85), (85, 88), (88, 94), (94, 102)]"
1988864,2292,401,1,We present a new method for the joint task of tagging and non-projective dependency parsing.,Nous présentons une nouvelle méthode pour la tâche conjointe de marquage et d’analyse de dépendance non-projective.,Nous présentons une nouvelle méthode pour la tâche jointe d'étiquetage et d’analyse en dépendances non-projectives.,"['Nous', 'présentons', 'une', 'nouvelle', 'méthode', 'pour', 'la', 'tâche', 'conjointe', 'de', 'marquage', 'et', 'd’analyse', 'de', 'dépendance', 'non-projective.']","[(0, 4), (4, 15), (15, 19), (19, 28), (28, 36), (36, 41), (41, 44), (44, 50), (50, 60), (60, 63), (63, 72), (72, 75), (75, 85), (85, 88), (88, 99), (99, 115)]","['Nous', 'présentons', 'une', 'nouvelle', 'méthode', 'pour', 'la', 'tâche', 'jointe', ""d'étiquetage"", 'et', 'd’analyse', 'en', 'dépendances', 'non-projectives.']","[(0, 4), (4, 15), (15, 19), (19, 28), (28, 36), (36, 41), (41, 44), (44, 50), (50, 57), (57, 70), (70, 73), (73, 83), (83, 86), (86, 98), (98, 115)]"
1988864,2292,401,2,We demonstrate its usefulness with an application to discontinu-ous phrase-structure parsing where decoding lexicalized spines and syntactic derivations is performed jointly.,Nous démontrons son utilité avec une application à l’analyse discontinue de phrase-structure où le décodage des épines lexicalisées et des dérivations syntaxiques est effectué conjointement.,Nous démontrons son utilité avec une application à l’analyse en constituants discontinus où le décodage des arbres lexicalisés et des dérivations syntaxiques est réalisé de façon jointe.,"['Nous', 'démontrons', 'son', 'utilité', 'avec', 'une', 'application', 'à', 'l’analyse', 'discontinue', 'de', 'phrase-structure', 'où', 'le', 'décodage', 'des', 'épines', 'lexicalisées', 'et', 'des', 'dérivations', 'syntaxiques', 'est', 'effectué', 'conjointement.']","[(0, 4), (4, 15), (15, 19), (19, 27), (27, 32), (32, 36), (36, 48), (48, 50), (50, 60), (60, 72), (72, 75), (75, 92), (92, 95), (95, 98), (98, 107), (107, 111), (111, 118), (118, 131), (131, 134), (134, 138), (138, 150), (150, 162), (162, 166), (166, 175), (175, 190)]","['Nous', 'démontrons', 'son', 'utilité', 'avec', 'une', 'application', 'à', 'l’analyse', 'en', 'constituants', 'discontinus', 'où', 'le', 'décodage', 'des', 'arbres', 'lexicalisés', 'et', 'des', 'dérivations', 'syntaxiques', 'est', 'réalisé', 'de', 'façon', 'jointe.']","[(0, 4), (4, 15), (15, 19), (19, 27), (27, 32), (32, 36), (36, 48), (48, 50), (50, 60), (60, 63), (63, 76), (76, 88), (88, 91), (91, 94), (94, 103), (103, 107), (107, 114), (114, 126), (126, 129), (129, 133), (133, 145), (145, 157), (157, 161), (161, 169), (169, 172), (172, 178), (178, 186)]"
1988864,2292,401,3,"The main contributions of this paper are (1) a reduction from joint tagging and non-projective dependency parsing to the Generalized Maximum Spanning Arborescence problem, and (2) a novel decoding algorithm for this problem through Lagrangian relaxation.","Les principales contributions de cet article sont (1) une réduction du marquage conjoint et l’analyse de dépendance non-projective au problème de l’arborescence maximale généralisée, et (2) un nouvel algorithme de décodage pour ce problème grâce à la relaxation lagrangienne.","Les principales contributions de cet article sont (1) une réduction du problème joint de l'étiquetage et de l’analyse en dépendances non-projectives au problème de l’arborescence couvrante généralisée de poids maximal, et (2) un nouvel algorithme de décodage pour ce problème fondé sur la relaxation lagrangienne.","['Les', 'principales', 'contributions', 'de', 'cet', 'article', 'sont', '(1)', 'une', 'réduction', 'du', 'marquage', 'conjoint', 'et', 'l’analyse', 'de', 'dépendance', 'non-projective', 'au', 'problème', 'de', 'l’arborescence', 'maximale', 'généralisée,', 'et', '(2)', 'un', 'nouvel', 'algorithme', 'de', 'décodage', 'pour', 'ce', 'problème', 'grâce', 'à', 'la', 'relaxation', 'lagrangienne.']","[(0, 3), (3, 15), (15, 29), (29, 32), (32, 36), (36, 44), (44, 49), (49, 53), (53, 57), (57, 67), (67, 70), (70, 79), (79, 88), (88, 91), (91, 101), (101, 104), (104, 115), (115, 130), (130, 133), (133, 142), (142, 145), (145, 160), (160, 169), (169, 182), (182, 185), (185, 189), (189, 192), (192, 199), (199, 210), (210, 213), (213, 222), (222, 227), (227, 230), (230, 239), (239, 245), (245, 247), (247, 250), (250, 261), (261, 275)]","['Les', 'principales', 'contributions', 'de', 'cet', 'article', 'sont', '(1)', 'une', 'réduction', 'du', 'problème', 'joint', 'de', ""l'étiquetage"", 'et', 'de', 'l’analyse', 'en', 'dépendances', 'non-projectives', 'au', 'problème', 'de', 'l’arborescence', 'couvrante', 'généralisée', 'de', 'poids', 'maximal,', 'et', '(2)', 'un', 'nouvel', 'algorithme', 'de', 'décodage', 'pour', 'ce', 'problème', 'fondé', 'sur', 'la', 'relaxation', 'lagrangienne.']","[(0, 3), (3, 15), (15, 29), (29, 32), (32, 36), (36, 44), (44, 49), (49, 53), (53, 57), (57, 67), (67, 70), (70, 79), (79, 85), (85, 88), (88, 101), (101, 104), (104, 107), (107, 117), (117, 120), (120, 132), (132, 148), (148, 151), (151, 160), (160, 163), (163, 178), (178, 188), (188, 200), (200, 203), (203, 209), (209, 218), (218, 221), (221, 225), (225, 228), (228, 235), (235, 246), (246, 249), (249, 258), (258, 263), (263, 266), (266, 275), (275, 281), (281, 285), (285, 288), (288, 299), (299, 313)]"
1988864,2292,401,4,We evaluate this model and obtain state-of-the-art results despite strong independence assumptions.,Nous évaluons ce modèle et obtenons des résultats de pointe malgré de solides hypothèses d’indépendance.,Nous évaluons ce modèle et obtenons des résultats de à l'état-de-l'art malgré des hypothèses d’indépendance fortes.,"['Nous', 'évaluons', 'ce', 'modèle', 'et', 'obtenons', 'des', 'résultats', 'de', 'pointe', 'malgré', 'de', 'solides', 'hypothèses', 'd’indépendance.']","[(0, 4), (4, 13), (13, 16), (16, 23), (23, 26), (26, 35), (35, 39), (39, 49), (49, 52), (52, 59), (59, 66), (66, 69), (69, 77), (77, 88), (88, 104)]","['Nous', 'évaluons', 'ce', 'modèle', 'et', 'obtenons', 'des', 'résultats', 'de', 'à', ""l'état-de-l'art"", 'malgré', 'des', 'hypothèses', 'd’indépendance', 'fortes.']","[(0, 4), (4, 13), (13, 16), (16, 23), (23, 26), (26, 35), (35, 39), (39, 49), (49, 52), (52, 54), (54, 70), (70, 77), (77, 81), (81, 92), (92, 107), (107, 115)]"
1633774,10609,528,0,A French clinical corpus with comprehensive semantic annotations: development of the Medical Entity and Relation LIMSI annOtated Text corpus (MERLOT),Un corpus clinique français avec des annotations sémantiques complètes : développement du corpus Medical Entity and Relation LIMSI annOtated Text (MERLOT),Un corpus clinique français avec des annotations sémantiques complètes : développement du corpus Medical Entity and Relation LIMSI annOtated Text (MERLOT),"['Un', 'corpus', 'clinique', 'français', 'avec', 'des', 'annotations', 'sémantiques', 'complètes', ':', 'développement', 'du', 'corpus', 'Medical', 'Entity', 'and', 'Relation', 'LIMSI', 'annOtated', 'Text', '(MERLOT)']","[(0, 2), (2, 9), (9, 18), (18, 27), (27, 32), (32, 36), (36, 48), (48, 60), (60, 70), (70, 72), (72, 86), (86, 89), (89, 96), (96, 104), (104, 111), (111, 115), (115, 124), (124, 130), (130, 140), (140, 145), (145, 154)]","['Un', 'corpus', 'clinique', 'français', 'avec', 'des', 'annotations', 'sémantiques', 'complètes', ':', 'développement', 'du', 'corpus', 'Medical', 'Entity', 'and', 'Relation', 'LIMSI', 'annOtated', 'Text', '(MERLOT)']","[(0, 2), (2, 9), (9, 18), (18, 27), (27, 32), (32, 36), (36, 48), (48, 60), (60, 70), (70, 72), (72, 86), (86, 89), (89, 96), (96, 104), (104, 111), (111, 115), (115, 124), (124, 130), (130, 140), (140, 145), (145, 154)]"
1633774,10609,528,1,Quality annotated resources are essential for Natural Language Processing.,Des ressources annotées de qualité sont essentielles pour le traitement du langage naturel.,Des ressources annotées de qualité sont essentielles pour le traitement du langage naturel.,"['Des', 'ressources', 'annotées', 'de', 'qualité', 'sont', 'essentielles', 'pour', 'le', 'traitement', 'du', 'langage', 'naturel.']","[(0, 3), (3, 14), (14, 23), (23, 26), (26, 34), (34, 39), (39, 52), (52, 57), (57, 60), (60, 71), (71, 74), (74, 82), (82, 91)]","['Des', 'ressources', 'annotées', 'de', 'qualité', 'sont', 'essentielles', 'pour', 'le', 'traitement', 'du', 'langage', 'naturel.']","[(0, 3), (3, 14), (14, 23), (23, 26), (26, 34), (34, 39), (39, 52), (52, 57), (57, 60), (60, 71), (71, 74), (74, 82), (82, 91)]"
1633774,10609,528,2,"The objective of this work is to present a corpus of clinical narratives in French annotated for linguistic, semantic and structural information, aimed at clinical information extraction.","L'objectif de ce travail est de présenter un corpus de récits cliniques en français annoté pour les informations linguistiques, sémantiques et structurelles, en vue de l'extraction d'informations cliniques.","L'objectif de ce travail est de présenter un corpus de récits cliniques en français annoté pour les informations linguistiques, sémantiques et structurelles, en vue de l'extraction d'informations cliniques.","[""L'objectif"", 'de', 'ce', 'travail', 'est', 'de', 'présenter', 'un', 'corpus', 'de', 'récits', 'cliniques', 'en', 'français', 'annoté', 'pour', 'les', 'informations', 'linguistiques,', 'sémantiques', 'et', 'structurelles,', 'en', 'vue', 'de', ""l'extraction"", ""d'informations"", 'cliniques.']","[(0, 10), (10, 13), (13, 16), (16, 24), (24, 28), (28, 31), (31, 41), (41, 44), (44, 51), (51, 54), (54, 61), (61, 71), (71, 74), (74, 83), (83, 90), (90, 95), (95, 99), (99, 112), (112, 127), (127, 139), (139, 142), (142, 157), (157, 160), (160, 164), (164, 167), (167, 180), (180, 195), (195, 206)]","[""L'objectif"", 'de', 'ce', 'travail', 'est', 'de', 'présenter', 'un', 'corpus', 'de', 'récits', 'cliniques', 'en', 'français', 'annoté', 'pour', 'les', 'informations', 'linguistiques,', 'sémantiques', 'et', 'structurelles,', 'en', 'vue', 'de', ""l'extraction"", ""d'informations"", 'cliniques.']","[(0, 10), (10, 13), (13, 16), (16, 24), (24, 28), (28, 31), (31, 41), (41, 44), (44, 51), (51, 54), (54, 61), (61, 71), (71, 74), (74, 83), (83, 90), (90, 95), (95, 99), (99, 112), (112, 127), (127, 139), (139, 142), (142, 157), (157, 160), (160, 164), (164, 167), (167, 180), (180, 195), (195, 206)]"
1633774,10609,528,3,"Six annotators contributed to the corpus annotation, using a comprehensive annotation scheme covering 21 entities, 11 attributes and 37 relations.","Six annotateurs ont contribué à l'annotation du corpus, en utilisant un schéma d'annotation complet couvrant 21 entités, 11 attributs et 37 relations.","Six annotateurs ont contribué à l'annotation du corpus, en utilisant un schéma d'annotation complet couvrant 21 entités, 11 attributs et 37 relations.","['Six', 'annotateurs', 'ont', 'contribué', 'à', ""l'annotation"", 'du', 'corpus,', 'en', 'utilisant', 'un', 'schéma', ""d'annotation"", 'complet', 'couvrant', '21', 'entités,', '11', 'attributs', 'et', '37', 'relations.']","[(0, 3), (3, 15), (15, 19), (19, 29), (29, 31), (31, 44), (44, 47), (47, 55), (55, 58), (58, 68), (68, 71), (71, 78), (78, 91), (91, 99), (99, 108), (108, 111), (111, 120), (120, 123), (123, 133), (133, 136), (136, 139), (139, 150)]","['Six', 'annotateurs', 'ont', 'contribué', 'à', ""l'annotation"", 'du', 'corpus,', 'en', 'utilisant', 'un', 'schéma', ""d'annotation"", 'complet', 'couvrant', '21', 'entités,', '11', 'attributs', 'et', '37', 'relations.']","[(0, 3), (3, 15), (15, 19), (19, 29), (29, 31), (31, 44), (44, 47), (47, 55), (55, 58), (58, 68), (68, 71), (71, 78), (78, 91), (91, 99), (99, 108), (108, 111), (111, 120), (120, 123), (123, 133), (133, 136), (136, 139), (139, 150)]"
